order_id,customer_id,order_date,total_amount
1809,355,2022-05-13,69.06
1810,418,2022-11-30,214.09
1811,528,2024-08-07,339.13
1812,325,2023-03-08,375.51
1813,421,2023-03-15,219.14
1814,623,2023-05-03,282.47
1815,850,2024-08-05,120.45
1816,153,2023-11-29,474.04
1817,190,2023-09-10,84.76
1818,716,2022-07-22,136.76
1819,919,2023-07-22,113.33
1820,823,2024-09-28,485.77
1821,630,2022-09-21,112.83
1822,728,2025-02-07,215.66
1823,669,2024-11-07,443.11
1824,74,2022-10-25,33.76
1825,853,2022-09-13,146.87
1826,432,2023-04-09,367.29
1827,775,2022-12-31,415.15
1828,408,2025-01-17,126.98
1829,986,2023-09-03,490.87
1830,996,2023-02-15,404.06
1831,41,2022-10-24,438.08
1832,454,2023-09-05,200.05
1833,853,2022-05-12,331.08
1834,486,2022-07-10,418.71
1835,260,2024-02-21,493.71
1836,860,2022-04-18,180.5
1837,150,2024-03-05,465.89
1838,462,2022-05-02,345.38
1839,794,2022-08-18,236.28
1840,112,2023-07-27,411.6
1841,377,2025-01-02,331.84
1842,914,2023-05-22,279.17
1843,653,2025-01-15,466.63
1844,54,2023-04-22,359.28
1845,243,2023-03-08,315.85
1846,311,2023-03-10,236.25
1847,448,2022-07-15,159.53
1848,825,2022-02-20,63.81
1849,497,2024-03-14,425.28
1850,491,2024-09-30,430.39
1851,979,2024-02-23,251.1
1852,866,2023-03-30,375.83
1853,141,2024-02-15,362.64
1854,20,2024-08-19,282.84
1855,37,2024-03-10,177.64
1856,660,2023-05-08,290.06
1857,582,2022-05-20,344.42
1858,499,2022-05-06,318.07
1859,62,2022-11-23,257.5
1860,302,2024-11-28,286.14
1861,771,2023-11-13,196.49
1862,170,2022-09-27,436.14
1863,470,2023-06-27,174.09
1864,776,2024-06-12,103.11
1865,926,2023-04-05,176.59
1866,712,2022-12-03,307.6
1867,772,2023-01-27,434.78
1868,669,2022-09-11,187.31
1869,371,2024-10-23,242.26
1870,42,2022-04-07,362.26
1871,554,2023-06-20,440.11
1872,599,2023-02-27,207.17
1873,854,2023-05-24,410.26
1874,864,2023-05-02,381.36
1875,405,2025-02-03,474.21
1876,669,2022-08-18,258.1
1877,252,2025-01-15,154.68
1878,545,2022-08-15,109.01
1879,394,2025-01-24,228.32
1880,769,2024-10-17,297.21
1881,327,2022-04-18,349.91
1882,617,2023-02-28,37.74
1883,123,2024-05-09,175.15
1884,28,2024-04-17,457.98
1885,383,2023-03-25,404.57
1886,489,2022-05-28,129.06
1887,19,2024-01-30,112.51
1888,779,2023-10-13,343.79
1889,533,2022-06-16,103.67
1890,248,2023-04-10,227.01
1891,761,2022-02-18,66.19
1892,586,2023-03-14,200.69
1893,959,2023-03-19,268.44
1894,653,2022-07-26,113.41
1895,463,2024-02-07,232.22
1896,336,2024-11-21,373.91
1897,885,2022-12-14,207.35
1898,697,2024-09-19,262.66
1899,46,2022-12-15,299.95
1900,631,2022-09-03,256.51
1901,535,2023-11-13,380.81
1902,262,2023-09-15,290.11
1903,21,2023-02-20,300.45
1904,416,2024-10-19,105.55
1905,597,2023-10-27,399.51
1906,459,2023-05-05,85.73
1907,418,2023-04-23,432.87
1908,136,2024-03-31,319.65
1909,219,2024-07-05,187.63
1910,782,2023-11-17,264.51
1911,447,2022-06-02,220.86
1912,363,2023-05-19,400.03
1913,218,2022-07-14,495.15
1914,208,2024-10-11,157.09
1915,871,2023-08-15,297.11
1916,536,2024-01-07,185.2
1917,679,2024-11-12,324.26
1918,751,2024-06-06,109.73
1919,449,2023-04-27,271.9
1920,674,2023-03-10,285.02
1921,714,2024-11-25,313.27
1922,402,2023-02-12,248.9
1923,504,2024-02-23,258.6
1924,70,2022-08-15,413.5
1925,390,2023-07-15,272.6
1926,586,2025-02-07,254.72
1927,706,2022-06-02,98.55
1928,538,2022-07-17,30.91
1929,402,2024-03-19,272.29
1930,797,2022-10-09,224.45
1931,540,2023-07-20,78.06
1932,557,2023-12-03,302.32
1933,194,2022-12-14,293.74
1934,440,2023-07-01,429.99
1935,639,2022-06-27,86.12
1936,56,2024-12-07,445.85
1937,621,2025-01-18,124.66
1938,540,2024-10-30,250.99
1939,402,2024-10-16,134.79
1940,64,2022-06-19,151.31
1941,731,2024-08-08,245.68
1942,747,2024-12-28,480.5
1943,471,2024-12-30,191.2
1944,809,2023-07-03,183.98
1945,333,2023-07-27,445.06
1946,114,2024-05-15,462.81
1947,364,2022-12-08,133.94
1948,830,2024-10-17,377.12
1949,829,2022-06-27,202.29
1950,85,2024-12-15,236.95
1951,53,2024-12-30,109.04
1952,904,2024-07-19,497.34
1953,635,2022-08-20,436.15
1954,525,2022-04-25,378.37
1955,28,2022-10-20,46.61
1956,498,2024-05-30,404.69
1957,368,2023-02-26,375.84
1958,8,2022-11-20,49.1
1959,689,2025-01-08,100.65
1960,18,2022-12-06,413.52
1961,812,2024-12-24,48.46
1962,455,2022-05-07,365.42
1963,179,2022-08-09,434.43
1964,36,2024-04-11,161.72
1965,53,2022-08-09,40.65
1966,314,2023-05-01,375.34
1967,488,2025-01-20,114.97
1968,400,2022-06-06,112.56
1969,72,2023-09-05,443.44
1970,28,2024-11-10,147.48
1971,295,2023-08-01,456.54
1972,18,2024-09-18,126.33
1973,90,2024-06-30,423.44
1974,55,2022-06-01,338.24
1975,392,2022-11-05,327.34
1976,190,2023-03-19,137.48
1977,819,2022-02-18,474.5
1978,491,2024-08-29,396.34
1979,485,2023-05-15,217.0
1980,664,2022-10-23,110.23
1981,614,2024-05-16,345.56
1982,607,2022-06-15,294.03
1983,541,2024-08-17,361.93
1984,457,2022-07-12,427.83
1985,564,2024-09-04,173.2
1986,927,2024-01-14,453.77
1987,468,2025-01-20,164.24
1988,592,2023-02-23,261.26
1989,526,2024-02-25,230.04
1990,535,2024-09-21,140.23
1991,384,2024-12-31,299.06
1992,588,2024-04-02,257.36
1993,776,2022-12-16,331.18
1994,905,2022-12-28,398.18
1995,126,2024-12-18,209.05
1996,116,2024-02-04,412.16
1997,408,2023-11-03,446.47
1998,284,2024-12-10,115.32
1999,569,2023-05-30,386.09
2000,204,2022-06-28,135.5
2001,252,2024-04-28,379.02
2002,562,2023-07-09,92.06
2003,670,2023-12-17,462.92
2004,14,2023-07-28,56.92
2005,740,2024-09-29,479.41
2006,19,2022-12-28,117.48
2007,169,2022-10-26,262.31
2008,751,2022-05-29,68.32
2009,291,2023-04-24,283.8
2010,193,2023-10-02,307.66
2011,586,2022-04-12,317.43
2012,690,2024-08-01,230.55
2013,398,2022-10-18,248.76
2014,828,2023-03-26,97.7
2015,647,2023-06-01,456.56
2016,231,2023-07-06,438.57
2017,632,2023-09-25,191.87
2018,858,2024-02-06,339.79
2019,133,2025-01-12,88.41
2020,464,2024-12-09,146.1
2021,626,2024-10-03,487.28
2022,205,2024-10-06,57.61
2023,498,2023-05-28,178.4
2024,829,2022-12-19,305.6
2025,426,2024-08-14,180.25
2026,947,2024-05-14,442.33
2027,702,2023-05-19,101.76
2028,287,2024-11-01,233.0
2029,70,2023-11-15,180.27
2030,239,2023-11-27,424.08
2031,709,2023-03-02,234.93
2032,391,2024-10-28,147.76
2033,819,2024-11-01,61.35
2034,301,2023-01-25,319.78
2035,59,2023-02-22,121.33
2036,249,2024-11-05,120.84
2037,805,2022-12-29,370.25
2038,757,2023-09-25,52.84
2039,25,2023-05-26,463.24
2040,215,2024-11-24,29.46
2041,733,2022-05-04,377.97
2042,805,2024-07-27,313.01
2043,586,2024-03-30,331.84
2044,634,2023-02-03,431.57
2045,820,2024-05-05,64.51
2046,849,2024-05-21,170.56
2047,415,2023-08-01,191.49
2048,671,2022-10-02,317.22
2049,271,2025-01-09,386.93
2050,763,2023-10-12,357.74
2051,851,2024-03-29,319.36
2052,363,2024-03-15,472.81
2053,162,2022-11-02,266.51
2054,766,2024-04-07,176.94
2055,760,2025-01-02,117.68
2056,997,2023-01-02,141.53
2057,34,2024-06-12,302.18
2058,998,2024-05-31,181.78
2059,508,2024-07-21,130.85
2060,896,2023-05-04,69.69
2061,621,2022-12-22,131.08
2062,91,2023-12-21,152.21
2063,552,2024-08-23,380.69
2064,138,2023-02-14,317.56
2065,441,2023-12-28,91.82
2066,188,2024-10-12,460.25
2067,64,2025-01-06,85.42
2068,497,2023-02-21,72.57
2069,180,2024-11-09,334.46
2070,802,2022-06-14,378.52
2071,33,2022-09-19,66.32
2072,761,2022-12-03,169.77
2073,170,2024-10-21,278.3
2074,102,2024-11-18,446.96
2075,942,2022-06-25,266.32
2076,193,2022-07-18,23.72
2077,343,2023-04-16,278.76
2078,741,2023-07-26,291.32
2079,575,2023-03-03,147.3
2080,933,2024-02-08,126.07
2081,962,2023-06-18,75.57
2082,663,2023-09-06,89.31
2083,233,2022-10-08,271.72
2084,110,2022-12-17,71.42
2085,659,2023-07-27,407.55
2086,710,2024-12-21,290.69
2087,663,2023-03-09,461.98
2088,414,2022-12-24,307.73
2089,420,2024-03-29,312.0
2090,104,2022-02-28,67.65
2091,455,2024-09-10,226.0
2092,846,2023-06-25,432.18
2093,103,2024-10-01,24.03
2094,678,2023-04-28,376.53
2095,510,2024-05-17,42.05
2096,729,2023-02-23,394.08
2097,409,2024-03-02,300.33
2098,697,2023-11-25,263.25
2099,861,2024-10-03,160.56
2100,177,2023-09-26,110.94
2101,507,2023-07-11,351.66
2102,547,2023-04-10,452.95
2103,952,2022-05-01,466.17
2104,979,2023-09-04,86.35
2105,51,2024-05-01,20.69
2106,281,2024-06-09,455.03
2107,300,2023-03-12,376.69
2108,499,2022-10-29,96.53
2109,553,2024-02-03,71.0
2110,959,2024-02-23,423.82
2111,753,2023-01-17,434.65
2112,467,2023-06-18,241.3
2113,886,2024-10-13,204.05
2114,211,2024-01-28,188.27
2115,424,2022-04-16,154.37
2116,919,2023-05-28,185.26
2117,558,2023-10-09,454.59
2118,784,2023-07-20,89.16
2119,666,2023-09-06,464.45
2120,861,2023-03-20,288.87
2121,344,2024-12-12,200.89
2122,682,2024-07-01,162.39
2123,461,2024-02-18,468.87
2124,197,2024-06-27,128.08
2125,696,2022-07-25,482.81
2126,640,2023-11-19,120.64
2127,313,2022-12-08,498.66
2128,320,2022-12-28,390.42
2129,336,2024-02-23,159.98
2130,746,2023-09-03,456.73
2131,305,2024-07-19,460.35
2132,691,2023-12-02,200.36
2133,240,2022-07-05,349.26
2134,53,2023-05-17,235.06
2135,574,2022-03-23,445.53
2136,990,2023-01-05,346.24
2137,478,2022-08-08,286.27
2138,153,2022-07-29,250.21
2139,839,2022-07-19,376.04
2140,208,2022-09-23,347.32
2141,37,2024-11-11,476.55
2142,639,2022-05-22,237.87
2143,22,2022-09-09,74.7
2144,97,2024-07-28,269.38
2145,272,2023-01-01,165.8
2146,757,2023-08-11,389.01
2147,993,2022-08-06,155.93
2148,214,2023-12-10,424.41
2149,139,2024-02-23,190.18
2150,921,2023-01-05,384.58
2151,742,2022-12-09,198.61
2152,907,2022-06-30,103.8
2153,721,2022-05-02,166.84
2154,953,2023-11-16,456.13
2155,955,2022-06-16,424.48
2156,816,2024-04-07,128.16
2157,913,2023-03-24,485.11
2158,168,2023-09-24,364.02
2159,25,2023-01-14,450.65
2160,649,2022-04-06,306.62
2161,781,2023-01-16,315.53
2162,890,2023-10-22,110.5
2163,95,2024-04-06,33.65
2164,515,2024-07-01,193.7
2165,986,2022-11-16,80.98
2166,659,2023-09-02,119.64
2167,971,2024-12-30,335.56
2168,367,2023-05-18,378.56
2169,270,2024-09-10,391.47
2170,101,2023-02-22,366.0
2171,933,2023-05-12,491.78
2172,340,2023-01-29,130.61
2173,455,2023-02-10,162.95
2174,353,2023-10-05,339.29
2175,572,2023-02-11,387.9
2176,592,2024-01-19,335.3
2177,180,2022-03-14,425.37
2178,559,2025-01-09,118.53
2179,128,2024-02-18,327.89
2180,162,2022-03-24,371.06
2181,209,2023-08-22,364.58
2182,916,2023-08-17,407.51
2183,346,2024-02-05,429.92
2184,506,2023-06-06,319.45
2185,43,2022-04-09,128.31
2186,194,2023-12-28,409.57
2187,846,2022-05-28,347.5
2188,490,2022-12-05,280.23
2189,61,2023-02-11,457.2
2190,690,2024-08-03,104.94
2191,171,2024-10-26,388.1
2192,362,2023-08-26,54.9
2193,848,2024-04-03,298.92
2194,565,2024-10-11,480.22
2195,916,2023-01-03,328.82
2196,360,2023-05-15,369.86
2197,905,2024-12-04,207.17
2198,610,2024-05-21,310.19
2199,18,2022-10-31,301.09
2200,449,2022-04-23,182.28
2201,128,2024-07-03,135.13
2202,258,2024-01-08,141.11
2203,642,2024-07-06,195.38
2204,260,2024-09-03,105.03
2205,581,2022-07-11,365.16
2206,109,2025-01-24,81.9
2207,623,2022-04-06,442.12
2208,730,2023-01-01,327.53
2209,187,2023-08-26,71.06
2210,875,2023-09-18,100.92
2211,231,2023-10-13,52.41
2212,521,2023-09-04,56.48
2213,231,2025-01-15,282.85
2214,534,2023-04-15,290.08
2215,702,2023-02-17,455.09
2216,76,2023-06-26,174.83
2217,384,2022-10-04,28.83
2218,68,2024-02-01,365.02
2219,871,2024-05-22,488.23
2220,993,2024-04-04,229.72
2221,772,2025-01-10,131.37
2222,898,2023-02-01,280.22
2223,507,2024-09-22,328.85
2224,155,2025-01-01,147.56
2225,294,2022-04-16,488.78
2226,73,2023-11-23,35.56
2227,794,2024-02-21,442.19
2228,683,2023-04-14,82.63
2229,605,2024-04-24,394.03
2230,533,2023-07-29,136.32
2231,181,2023-09-27,220.91
2232,19,2022-08-05,180.23
2233,229,2022-09-12,387.87
2234,413,2022-04-20,360.39
2235,568,2023-08-13,457.8
2236,254,2024-10-12,35.74
2237,186,2023-12-13,426.91
2238,244,2024-03-27,352.71
2239,75,2024-08-19,478.02
2240,860,2022-12-20,188.96
2241,34,2023-07-22,215.12
2242,310,2022-12-27,158.26
2243,804,2025-02-01,156.8
2244,613,2022-05-17,382.83
2245,42,2022-04-28,247.02
2246,970,2022-08-13,313.86
2247,967,2023-11-16,228.08
2248,115,2023-01-07,121.03
2249,906,2023-11-04,451.61
2250,852,2023-09-24,267.85
2251,43,2022-07-05,76.84
2252,984,2022-05-28,287.39
2253,476,2024-03-02,263.36
2254,841,2022-05-10,330.8
2255,867,2023-11-21,450.83
2256,274,2023-05-19,258.94
2257,69,2023-08-10,328.78
2258,285,2024-06-30,63.61
2259,765,2024-12-10,302.8
2260,423,2022-10-17,269.9
2261,139,2022-06-17,65.09
2262,985,2024-02-18,473.05
2263,376,2024-06-10,193.9
2264,347,2023-01-05,66.33
2265,59,2024-07-28,148.52
2266,882,2023-10-14,56.48
2267,903,2022-10-01,123.54
2268,441,2024-02-09,43.01
2269,792,2023-01-12,160.7
2270,955,2024-02-23,407.03
2271,995,2024-12-17,172.16
2272,708,2024-06-25,53.52
2273,909,2022-02-24,295.46
2274,141,2024-07-24,128.57
2275,38,2024-02-21,262.73
2276,476,2023-03-15,178.34
2277,479,2023-10-18,378.49
2278,960,2022-02-17,385.91
2279,970,2023-05-11,322.45
2280,55,2024-03-11,164.74
2281,275,2023-07-25,348.72
2282,747,2022-12-10,138.01
2283,267,2022-09-18,192.6
2284,658,2024-05-18,215.75
2285,888,2024-10-17,341.43
2286,53,2022-12-03,447.25
2287,50,2024-09-23,423.85
2288,783,2022-08-04,335.38
2289,213,2023-08-30,476.07
2290,465,2022-06-29,172.52
2291,824,2024-05-29,263.02
2292,208,2023-10-10,430.65
2293,136,2024-02-01,329.56
2294,824,2024-06-19,188.65
2295,622,2024-05-01,447.72
2296,876,2022-08-12,24.77
2297,974,2024-03-15,201.34
2298,281,2024-06-08,46.88
2299,734,2024-08-14,399.69
2300,605,2024-05-18,207.94
2301,308,2023-03-24,143.1
2302,745,2024-09-28,106.99
2303,126,2023-03-28,475.25
2304,900,2024-10-24,276.3
2305,445,2023-09-19,315.47
2306,515,2022-03-03,371.5
2307,375,2023-11-22,78.59
2308,512,2024-10-11,471.22
2309,661,2024-09-25,26.36
2310,262,2024-10-09,132.02
2311,991,2023-03-26,129.52
2312,484,2024-04-30,342.58
2313,433,2022-05-06,127.25
2314,418,2023-07-15,151.86
2315,364,2022-04-04,83.15
2316,514,2022-04-11,252.89
2317,363,2024-08-13,267.93
2318,183,2024-05-15,449.97
2319,661,2022-10-31,46.03
2320,250,2022-09-16,127.72
2321,14,2022-11-11,407.95
2322,439,2024-08-16,474.79
2323,676,2024-01-07,197.32
2324,490,2024-03-04,275.48
2325,159,2023-12-01,335.68
2326,655,2023-04-30,489.15
2327,601,2022-10-09,359.49
2328,150,2022-07-23,211.14
2329,10,2022-07-12,133.27
2330,355,2024-01-12,69.95
2331,12,2022-11-10,237.87
2332,418,2025-01-27,226.85
2333,88,2022-10-08,441.17
2334,575,2023-06-02,139.24
2335,283,2023-01-23,275.2
2336,560,2022-04-06,36.61
2337,662,2024-03-14,91.72
2338,775,2023-01-24,279.15
2339,615,2024-12-29,41.76
2340,788,2023-02-17,355.03
2341,797,2024-06-10,472.49
2342,514,2023-08-17,343.64
2343,788,2024-12-01,28.26
2344,896,2024-02-05,403.04
2345,592,2022-12-04,135.94
2346,904,2022-04-22,375.5
2347,648,2024-08-25,467.37
2348,189,2023-03-10,195.99
2349,190,2023-04-10,430.6
2350,345,2023-11-29,76.06
2351,161,2024-05-15,492.04
2352,474,2024-10-03,418.27
2353,236,2022-05-23,346.26
2354,278,2024-02-26,369.82
2355,574,2022-09-20,241.69
2356,287,2023-04-22,399.39
2357,998,2023-11-17,216.84
2358,923,2024-01-23,109.96
2359,839,2022-12-06,85.54
2360,744,2024-11-22,336.12
2361,284,2023-09-05,374.52
2362,796,2024-10-03,195.8
2363,888,2024-10-24,275.38
2364,226,2023-12-29,203.34
2365,513,2022-08-12,377.06
2366,476,2022-05-28,104.49
2367,227,2024-08-16,102.39
2368,453,2025-01-09,58.91
2369,975,2023-05-24,184.05
2370,916,2023-12-10,169.01
2371,651,2023-05-04,187.48
2372,119,2022-07-28,491.41
2373,93,2023-11-16,62.19
2374,592,2024-11-15,174.07
2375,805,2022-08-18,444.78
2376,210,2024-09-01,103.57
2377,97,2024-01-23,293.61
2378,601,2024-05-21,187.22
2379,567,2023-12-21,410.51
2380,549,2023-09-11,378.88
2381,969,2022-03-10,66.78
2382,395,2022-07-11,281.0
2383,634,2023-03-03,199.78
2384,176,2022-05-05,349.57
2385,199,2024-02-29,259.5
2386,887,2024-05-29,415.97
2387,205,2023-07-22,395.67
2388,896,2023-07-20,426.84
2389,844,2023-10-18,174.59
2390,314,2022-08-09,357.3
2391,890,2023-07-31,72.09
2392,669,2023-05-17,137.96
2393,420,2022-05-18,385.14
2394,187,2022-07-25,213.89
2395,544,2022-05-18,325.28
2396,85,2023-06-15,86.76
2397,775,2024-03-28,125.07
2398,123,2024-06-21,61.48
2399,411,2024-11-19,328.86
2400,491,2024-08-19,430.31
2401,845,2023-04-23,106.16
2402,684,2025-01-24,78.35
2403,837,2024-06-02,436.32
2404,365,2024-12-10,350.9
2405,55,2023-11-18,486.05
2406,18,2023-08-05,388.49
2407,517,2023-06-28,68.02
2408,62,2023-09-23,397.62
2409,704,2023-06-08,29.05
2410,882,2023-10-10,277.34
2411,599,2023-10-04,469.18
2412,594,2024-01-03,263.63
2413,226,2023-01-22,275.68
2414,720,2023-09-19,471.92
2415,111,2023-01-05,378.56
2416,947,2022-06-17,196.87
2417,198,2023-07-31,47.76
2418,289,2025-01-07,422.92
2419,50,2022-08-15,234.87
2420,42,2023-10-21,433.46
2421,524,2024-07-07,265.56
2422,194,2022-08-19,171.08
2423,916,2023-08-10,239.63
2424,390,2023-03-12,281.55
2425,443,2022-11-10,426.61
2426,223,2022-05-14,321.49
2427,722,2022-11-27,180.68
2428,982,2022-03-12,99.41
2429,294,2023-10-28,394.0
2430,922,2024-04-19,301.32
2431,329,2022-05-14,97.5
2432,453,2023-06-16,259.64
2433,774,2022-02-21,38.24
2434,770,2024-04-09,125.73
2435,919,2022-06-14,89.88
2436,376,2023-01-18,347.87
2437,191,2024-04-03,207.07
2438,997,2024-08-26,144.26
2439,106,2024-07-24,39.81
2440,127,2024-12-15,270.5
2441,857,2022-10-20,115.73
2442,418,2023-05-26,367.49
2443,880,2024-05-16,61.08
2444,129,2024-05-02,279.2
2445,269,2023-04-22,174.15
2446,426,2022-07-08,271.27
2447,413,2023-11-02,348.73
2448,672,2025-01-25,142.07
2449,639,2023-01-29,422.76
2450,284,2023-05-11,99.78
2451,725,2024-10-08,427.51
2452,805,2023-11-12,363.11
2453,494,2023-07-08,285.64
2454,742,2023-12-04,90.83
2455,227,2023-07-22,232.45
2456,447,2024-05-29,391.76
2457,647,2023-09-12,382.54
2458,946,2024-10-29,56.13
2459,483,2023-08-13,21.54
2460,137,2024-08-11,127.41
2461,734,2023-11-06,368.0
2462,297,2022-09-30,389.55
2463,725,2023-11-06,493.07
2464,527,2023-04-09,34.64
2465,58,2025-02-08,448.34
2466,397,2023-12-17,189.71
2467,165,2025-02-12,128.28
2468,266,2023-10-02,374.2
2469,668,2023-09-08,143.43
2470,185,2022-11-15,211.54
2471,271,2023-11-03,218.87
2472,252,2025-01-20,420.47
2473,110,2023-07-10,340.47
2474,877,2024-04-03,237.06
2475,767,2024-08-10,339.77
2476,97,2022-09-28,77.36
2477,531,2024-07-02,444.39
2478,973,2024-05-28,474.18
2479,942,2025-02-04,370.2
2480,315,2023-09-15,469.18
2481,867,2024-09-05,83.92
2482,284,2023-11-10,20.41
2483,635,2022-05-29,174.71
2484,391,2022-07-23,58.78
2485,98,2024-07-10,68.89
2486,783,2024-11-02,213.76
2487,131,2022-12-12,458.31
2488,320,2022-09-12,164.46
2489,305,2022-05-09,385.89
2490,812,2023-07-23,385.86
2491,603,2023-11-09,61.09
2492,570,2023-06-20,451.95
2493,616,2022-07-27,461.28
2494,522,2022-07-16,314.72
2495,54,2023-02-13,102.99
2496,810,2024-08-17,38.03
2497,370,2024-02-05,434.94
2498,442,2023-05-01,202.84
2499,628,2024-01-21,61.11
2500,857,2023-01-14,433.97
2501,536,2022-10-25,223.97
2502,190,2023-12-11,86.25
2503,35,2024-12-24,54.41
2504,887,2024-02-11,478.54
2505,661,2022-08-27,120.64
2506,659,2022-07-29,292.08
2507,959,2024-09-18,429.92
2508,1,2023-11-25,54.46
2509,428,2024-05-15,402.88
2510,368,2024-04-29,125.95
2511,730,2022-12-06,184.72
2512,786,2024-11-18,223.96
2513,174,2023-10-04,254.57
2514,774,2024-06-02,220.17
2515,52,2024-07-21,72.64
2516,699,2023-01-06,376.45
2517,542,2023-11-26,175.75
2518,47,2022-02-25,246.49
2519,742,2022-12-14,367.99
2520,458,2023-08-10,150.99
2521,708,2023-08-11,196.95
2522,536,2024-10-10,493.87
2523,213,2022-09-18,485.63
2524,781,2022-04-05,178.33
2525,896,2022-11-11,453.88
2526,558,2023-02-26,102.99
2527,340,2022-08-06,270.55
2528,271,2022-05-29,119.45
2529,926,2024-11-23,495.73
2530,360,2024-03-30,139.78
2531,822,2023-07-24,159.94
2532,927,2024-09-08,70.04
2533,812,2024-12-28,281.85
2534,337,2022-12-20,120.15
2535,24,2023-11-21,274.45
2536,312,2024-12-22,88.99
2537,416,2024-08-26,146.4
2538,200,2024-03-14,172.3
2539,864,2024-09-26,365.48
2540,366,2023-11-29,102.87
2541,316,2024-12-03,344.42
2542,303,2022-06-09,51.59
2543,343,2023-11-30,277.8
2544,204,2023-04-28,223.6
2545,758,2024-01-05,434.74
2546,772,2024-04-29,120.2
2547,114,2023-01-26,482.43
2548,220,2024-05-24,236.07
2549,259,2022-06-15,23.08
2550,322,2022-09-28,42.09
2551,757,2022-10-19,114.96
2552,714,2023-12-08,124.91
2553,796,2024-09-08,37.13
2554,522,2024-07-22,174.89
2555,897,2023-08-16,216.14
2556,648,2023-05-29,377.24
2557,519,2022-08-15,116.71
2558,945,2023-03-05,288.53
2559,988,2024-02-02,216.41
2560,55,2024-09-10,363.89
2561,498,2022-04-03,88.77
2562,130,2023-01-23,488.84
2563,982,2022-10-10,474.45
2564,663,2022-11-03,187.58
2565,106,2023-10-05,282.28
2566,737,2024-08-17,358.07
2567,935,2024-12-10,251.79
2568,992,2022-06-18,240.91
2569,346,2022-05-01,387.76
2570,243,2023-12-16,35.73
2571,696,2022-03-07,277.91
2572,544,2024-06-13,194.59
2573,596,2022-11-08,279.77
2574,354,2022-12-22,369.03
2575,539,2024-04-25,243.25
2576,986,2025-01-25,128.14
2577,91,2025-02-09,31.02
2578,573,2022-02-22,195.34
2579,350,2022-02-24,263.93
2580,39,2024-10-25,192.57
2581,172,2022-11-05,489.22
2582,788,2024-04-11,330.66
2583,702,2022-12-12,422.88
2584,187,2022-05-15,367.21
2585,915,2023-03-15,89.84
2586,978,2024-03-15,389.21
2587,43,2023-07-29,443.6
2588,999,2022-07-30,498.28
2589,500,2024-02-29,20.68
2590,460,2024-04-05,441.9
2591,480,2022-05-04,492.58
2592,696,2024-01-31,61.99
2593,893,2023-03-11,292.0
2594,626,2023-01-11,218.48
2595,431,2022-08-04,268.88
2596,412,2022-05-03,88.29
2597,287,2024-07-08,451.56
2598,493,2024-10-07,112.33
2599,113,2024-08-26,331.92
2600,491,2024-03-28,441.41
2601,844,2024-10-27,264.79
2602,609,2023-05-27,333.85
2603,254,2023-03-07,318.23
2604,834,2022-09-19,451.96
2605,110,2024-07-01,403.57
2606,364,2024-04-26,483.82
2607,90,2023-09-18,496.54
2608,778,2023-05-07,341.16
2609,593,2024-08-12,54.1
2610,849,2024-03-29,97.76
2611,595,2022-04-15,393.14
2612,792,2022-09-05,127.51
2613,316,2025-01-27,102.2
2614,873,2024-07-29,189.84
2615,322,2023-10-28,454.73
2616,524,2023-08-22,250.29
2617,555,2023-09-05,364.7
2618,302,2024-05-28,407.67
2619,626,2023-04-27,494.45
2620,987,2023-10-04,20.94
2621,149,2022-06-04,455.2
2622,198,2022-11-01,34.33
2623,479,2024-07-19,313.16
2624,722,2024-07-27,109.99
2625,541,2022-12-30,124.67
2626,817,2023-08-15,255.89
2627,565,2023-06-13,332.01
2628,184,2023-01-29,95.1
2629,329,2022-07-09,245.47
2630,17,2023-01-10,401.26
2631,724,2023-12-15,384.22
2632,209,2023-12-18,91.21
2633,635,2024-10-06,354.68
2634,291,2022-05-30,459.26
2635,798,2023-07-02,375.4
2636,588,2022-05-16,117.01
2637,928,2024-03-19,387.85
2638,45,2023-07-27,367.17
2639,103,2022-11-02,131.12
2640,115,2023-08-02,235.33
2641,302,2024-05-24,33.64
2642,968,2022-07-11,114.49
2643,897,2022-06-30,21.22
2644,614,2024-08-01,480.12
2645,568,2024-02-24,330.87
2646,771,2022-08-05,215.65
2647,443,2024-11-21,105.67
2648,567,2024-09-24,241.6
2649,151,2023-12-05,263.47
2650,660,2022-03-27,265.57
2651,599,2022-06-25,309.55
2652,876,2022-02-15,340.89
2653,29,2023-08-03,323.22
2654,987,2022-11-18,30.68
2655,416,2023-03-21,283.41
2656,851,2022-07-19,80.48
2657,95,2024-03-14,33.51
2658,205,2022-09-04,401.51
2659,686,2024-04-03,232.68
2660,893,2024-04-26,284.99
2661,612,2024-11-26,152.82
2662,629,2023-07-15,102.62
2663,487,2023-08-31,346.44
2664,635,2023-12-16,457.19
2665,314,2024-06-08,438.34
2666,929,2025-02-05,316.69
2667,649,2023-03-21,178.55
2668,997,2024-12-27,124.8
2669,796,2023-03-16,237.49
2670,397,2022-09-19,236.56
2671,154,2024-02-23,458.77
2672,704,2024-05-14,336.09
2673,165,2024-11-15,116.39
2674,145,2024-06-13,428.85
2675,308,2022-11-06,57.47
2676,294,2024-01-08,441.93
2677,514,2024-01-06,257.56
2678,821,2023-02-13,486.86
2679,459,2022-11-18,276.09
2680,812,2023-01-12,438.38
2681,151,2023-04-10,422.9
