order_item_id,order_id,product_id,quantity,price_at_order
5206,4688,141,6,53.92
5207,3495,139,6,55.07
5208,2239,165,9,94.55
5209,1867,131,1,33.33
5210,4279,15,2,60.81
5211,3983,140,6,64.46
5212,1475,34,5,63.59
5213,134,158,7,67.57
5214,3442,60,3,51.11
5215,4518,179,5,38.68
5216,3233,161,1,68.72
5217,3055,152,8,64.64
5218,3494,120,9,64.59
5219,3841,71,7,60.25
5220,194,200,7,10.62
5221,3641,140,7,13.25
5222,1675,85,3,81.75
5223,145,171,2,98.42
5224,913,58,2,76.43
5225,3150,194,1,83.29
5226,2405,151,8,87.9
5227,1966,121,9,56.22
5228,287,171,2,31.34
5229,1021,163,8,12.04
5230,3567,18,9,96.75
5231,3258,31,3,64.23
5232,959,126,5,61.67
5233,2989,193,5,36.92
5234,2083,15,9,49.24
5235,558,73,6,51.1
5236,2870,136,10,78.32
5237,2842,56,1,12.51
5238,3183,90,8,28.2
5239,1053,134,8,46.38
5240,2683,80,6,8.32
5241,4903,78,4,58.61
5242,4234,47,5,49.87
5243,183,127,9,76.65
5244,2523,42,5,84.34
5245,2757,33,4,46.77
5246,1446,146,3,85.89
5247,4290,154,2,68.92
5248,83,35,10,45.31
5249,4847,195,2,86.32
5250,2389,194,1,47.21
5251,2551,81,9,12.99
5252,2082,46,3,86.57
5253,1499,100,3,54.19
5254,4944,69,9,94.37
5255,2233,5,5,73.79
5256,1628,79,10,61.52
5257,3124,142,9,74.98
5258,3618,73,9,53.04
5259,3353,30,3,6.31
5260,4093,155,6,95.85
5261,4651,171,2,91.61
5262,1935,146,9,25.59
5263,3108,167,6,36.16
5264,410,59,4,65.02
5265,2275,2,6,9.69
5266,2655,11,1,8.41
5267,3739,72,6,15.66
5268,4929,110,5,64.08
5269,492,18,9,81.93
5270,1446,142,4,44.59
5271,1665,39,1,41.52
5272,2889,135,2,56.27
5273,1420,31,5,19.04
5274,1988,183,9,7.48
5275,4400,182,4,23.19
5276,4945,119,9,24.3
5277,2350,8,6,88.77
5278,905,7,8,87.74
5279,2020,140,7,16.32
5280,1545,92,8,11.98
5281,3688,77,1,69.42
5282,4957,135,1,40.53
5283,1028,15,6,7.54
5284,791,147,4,14.01
5285,4187,172,4,46.45
5286,892,148,1,97.44
5287,2865,39,4,41.2
5288,2015,7,5,13.71
5289,2607,131,1,11.06
5290,3417,91,2,35.31
5291,919,179,4,57.22
5292,1338,8,4,64.87
5293,1431,172,6,35.79
5294,3969,66,4,6.75
5295,4112,78,7,62.06
5296,2490,160,8,28.55
5297,1893,196,4,21.74
5298,4369,114,1,25.01
5299,4979,58,6,12.99
5300,204,62,6,62.79
5301,351,136,4,50.69
5302,3484,18,10,47.98
5303,4186,96,10,47.55
5304,291,187,6,36.91
5305,4482,92,4,29.94
5306,1139,36,7,82.65
5307,2810,34,4,74.61
5308,2842,24,10,57.08
5309,954,96,2,79.22
5310,1837,61,5,46.41
5311,3968,4,8,32.65
5312,3833,64,10,71.99
5313,1552,174,2,14.29
5314,1673,173,3,94.97
5315,4324,116,9,11.06
5316,16,193,7,78.57
5317,464,24,5,95.05
5318,347,158,6,59.67
5319,4818,115,8,18.78
5320,4362,73,8,80.02
5321,2950,193,8,42.27
5322,1354,139,10,12.47
5323,4250,115,10,39.66
5324,3743,24,2,51.77
5325,156,110,1,56.74
5326,261,58,3,85.8
5327,3855,22,7,91.41
5328,435,64,7,41.01
5329,4892,197,8,95.82
5330,4546,66,6,57.04
5331,4811,105,9,27.49
5332,1018,45,5,94.66
5333,805,90,6,87.11
5334,4624,34,9,11.52
5335,4938,23,4,23.79
5336,1299,27,5,27.06
5337,850,127,7,81.92
5338,4952,76,10,27.85
5339,1824,154,5,52.21
5340,4342,12,3,18.86
5341,2717,155,6,23.44
5342,2116,107,8,6.5
5343,822,23,3,85.94
5344,3650,46,5,21.04
5345,183,63,5,6.43
5346,4574,80,1,52.62
5347,993,172,6,69.86
5348,753,194,5,63.67
5349,370,76,9,16.05
5350,3396,19,1,83.54
5351,2366,62,4,52.18
5352,4693,197,4,51.88
5353,1709,55,4,54.48
5354,204,139,9,84.35
5355,878,71,3,27.55
5356,1972,82,1,82.48
5357,1186,67,4,41.14
5358,738,90,8,19.41
5359,3727,137,7,70.79
5360,4437,105,7,44.89
5361,3456,143,2,71.83
5362,115,31,5,53.18
5363,3238,97,2,5.33
5364,254,88,7,75.73
5365,2327,110,5,81.91
5366,838,199,7,25.75
5367,1922,172,1,60.71
5368,1890,148,4,81.38
5369,4178,28,1,43.8
5370,20,20,9,96.26
5371,3764,34,4,81.02
5372,4577,106,6,99.9
5373,4591,139,8,17.66
5374,587,199,6,11.15
5375,3545,20,3,60.8
5376,3024,131,4,72.5
5377,3719,96,1,89.96
5378,4688,67,2,73.74
5379,1377,49,10,76.51
5380,3402,171,4,24.17
5381,4876,110,5,99.03
5382,738,166,8,70.12
5383,3974,100,4,76.63
5384,2533,149,3,68.06
5385,4157,25,2,53.15
5386,2700,137,10,58.61
5387,1069,142,4,44.25
5388,4127,145,4,91.67
5389,3566,81,1,95.74
5390,4282,27,4,81.98
5391,857,77,6,29.3
5392,4123,64,4,83.47
5393,189,152,5,21.47
5394,3716,45,5,50.27
5395,2196,184,3,95.06
5396,907,92,10,7.06
5397,150,160,3,32.22
5398,3056,181,8,84.89
5399,2807,157,6,82.71
5400,813,99,5,30.91
5401,1788,111,3,39.75
5402,3531,28,1,26.29
5403,1010,37,8,97.21
5404,3103,135,1,6.32
5405,1113,9,7,29.99
5406,2076,166,3,98.54
5407,91,112,10,88.98
5408,2080,78,10,69.02
5409,455,89,2,28.13
5410,1625,97,2,92.93
5411,1236,33,6,36.13
5412,4133,159,5,60.83
5413,4996,91,2,46.77
5414,3703,47,6,72.79
5415,3994,36,6,94.43
5416,116,193,6,8.88
5417,563,142,7,30.79
5418,2084,40,9,13.53
5419,4806,79,2,36.81
5420,2867,187,5,49.01
5421,3212,102,1,63.43
5422,369,56,10,62.84
5423,1363,104,6,38.39
5424,3496,39,2,95.1
5425,3028,33,9,25.14
5426,70,144,9,88.66
5427,4126,198,10,62.5
5428,4125,61,10,85.62
5429,3202,29,3,94.57
5430,809,200,4,40.67
5431,976,48,3,36.88
5432,4390,164,1,23.65
5433,3190,66,3,25.45
5434,315,63,9,45.85
5435,3734,6,7,56.45
5436,2007,168,4,35.92
5437,2550,5,8,44.13
5438,4571,26,5,7.09
5439,2985,7,3,59.6
5440,4116,166,8,48.99
5441,1736,21,4,15.38
5442,1668,130,1,56.57
5443,3729,194,1,94.47
5444,2886,181,1,97.57
5445,4833,186,9,92.66
5446,2327,194,2,29.09
5447,1470,1,5,54.16
5448,4785,72,7,96.2
5449,4816,34,3,7.49
5450,4461,30,3,50.79
5451,43,152,1,77.79
5452,4844,139,1,50.82
5453,1844,5,3,97.39
5454,4857,127,2,16.67
5455,3420,115,9,46.66
5456,506,188,5,87.43
5457,4029,26,5,76.77
5458,879,140,4,9.92
5459,3695,124,3,91.04
5460,2218,129,1,40.04
5461,2647,173,1,59.66
5462,1693,168,1,37.43
5463,4847,93,2,95.88
5464,4574,169,5,49.58
5465,3581,63,8,68.04
5466,4022,81,9,7.23
5467,754,82,4,70.14
5468,939,200,4,77.48
5469,4078,127,6,81.02
5470,1179,159,4,60.65
5471,102,42,5,81.93
5472,95,61,6,10.84
5473,1090,14,5,33.06
5474,1868,80,3,89.6
5475,4629,81,8,80.29
5476,3969,197,3,19.89
5477,4621,24,6,93.78
5478,1646,53,3,8.48
5479,4718,105,10,28.39
5480,923,143,10,40.1
5481,2475,59,9,77.87
5482,1647,46,6,20.72
5483,133,57,7,23.13
5484,321,27,5,22.35
5485,225,52,5,95.15
5486,2865,71,4,32.54
5487,2664,166,4,16.08
5488,4504,121,5,91.03
5489,1559,198,9,88.31
5490,1836,16,7,56.52
5491,989,75,7,63.67
5492,2387,196,6,45.99
5493,566,57,4,51.71
5494,550,56,8,17.87
5495,1288,88,5,66.18
5496,4693,9,9,71.05
5497,2162,61,4,34.2
5498,1622,198,4,64.25
5499,440,165,2,74.23
5500,1744,1,7,24.52
5501,130,47,10,54.96
5502,1719,12,10,78.96
5503,1750,94,1,80.09
5504,1452,52,4,24.1
5505,4145,119,6,68.16
5506,2913,149,2,82.81
5507,4070,62,8,40.01
5508,2723,48,1,71.88
5509,2612,45,1,61.65
5510,97,108,8,93.75
5511,2198,73,2,61.67
5512,1240,8,4,45.89
5513,3818,16,3,92.58
5514,4277,108,4,59.41
5515,2919,134,6,9.49
5516,2668,34,7,71.59
5517,4708,63,5,7.46
5518,3095,96,8,7.72
5519,510,111,7,77.53
5520,2899,18,7,77.74
5521,3872,140,4,75.54
5522,2627,42,1,48.0
5523,4900,153,7,67.91
5524,4273,133,4,6.01
5525,3994,31,10,64.25
5526,68,44,4,47.92
5527,2121,5,8,81.21
5528,528,146,8,87.45
5529,4527,71,10,33.13
5530,2360,26,5,15.86
5531,3415,185,5,18.84
5532,4717,80,10,41.55
5533,1777,53,5,27.39
5534,2728,4,6,67.39
5535,3086,151,1,95.4
5536,3122,35,7,40.79
5537,1240,187,6,69.31
5538,1421,52,1,48.86
5539,3613,95,8,6.29
5540,162,136,2,24.41
5541,585,103,7,22.0
5542,4625,165,7,74.38
5543,2396,102,5,87.85
5544,2779,124,3,58.13
5545,516,177,2,74.72
5546,1855,144,4,12.05
5547,1192,23,8,70.05
5548,4502,176,5,50.15
5549,4826,151,10,7.52
5550,2687,183,10,78.07
5551,3555,197,9,39.73
5552,2962,167,5,88.39
5553,1661,142,5,86.47
5554,2544,64,3,79.35
5555,2102,138,9,17.61
5556,191,54,10,53.41
5557,4855,45,7,93.65
5558,1903,166,5,10.51
5559,698,79,4,9.12
5560,325,63,4,58.13
5561,2722,5,9,19.79
5562,1401,199,1,66.23
5563,3227,113,4,79.4
5564,3444,106,6,84.57
5565,1519,134,1,90.3
5566,456,184,10,94.66
5567,2643,58,2,12.33
5568,3978,196,4,70.79
5569,91,99,2,46.64
5570,3841,50,2,29.26
5571,3365,151,10,78.58
5572,4704,128,7,51.11
5573,4775,40,1,48.61
5574,1187,68,9,85.29
5575,4152,151,3,23.65
5576,3314,110,9,60.72
5577,4588,129,3,86.81
5578,1760,95,4,74.35
5579,4403,139,2,38.0
5580,3051,43,8,21.3
5581,4128,149,10,75.61
5582,3695,122,2,43.53
5583,688,78,4,51.26
5584,1738,42,10,26.72
5585,5,170,3,71.42
5586,267,103,5,39.48
5587,1317,103,2,16.68
5588,4348,27,2,32.75
5589,298,145,2,13.06
5590,3392,37,3,82.36
5591,3985,110,9,92.86
5592,120,87,1,99.01
5593,1854,67,2,99.7
5594,1731,98,6,88.39
5595,747,7,1,58.54
5596,1349,196,9,96.06
5597,1277,105,3,62.79
5598,3637,196,1,88.93
5599,4444,155,3,34.26
5600,4569,193,9,76.66
5601,2341,151,10,19.1
5602,2235,29,5,76.03
5603,1669,144,7,19.0
5604,2968,128,4,6.58
5605,1428,20,5,90.53
5606,496,1,10,35.05
5607,1212,130,2,71.5
5608,281,97,3,93.8
5609,3813,87,6,56.98
5610,1350,17,4,95.27
5611,2271,24,9,56.5
5612,4906,5,2,88.1
5613,1326,99,3,50.55
5614,3802,170,2,45.93
5615,3375,111,8,69.62
5616,2684,151,4,90.1
5617,3816,89,8,47.93
5618,4940,126,5,64.54
5619,3395,53,7,83.01
5620,4924,154,2,74.71
5621,1656,123,2,42.71
5622,4812,97,3,6.4
5623,2964,117,2,49.75
5624,1235,111,10,78.23
5625,2594,23,9,28.32
5626,3914,144,4,25.03
5627,3258,42,5,30.11
5628,843,148,4,55.02
5629,4117,28,4,77.09
5630,3890,125,9,21.06
5631,4399,132,5,86.58
5632,598,23,5,94.22
5633,4036,183,6,99.79
5634,590,57,4,66.17
5635,2154,191,6,69.3
5636,4585,133,8,8.48
5637,2126,163,7,82.38
5638,4830,60,9,58.48
5639,2833,107,10,26.72
5640,4430,177,6,87.77
5641,3908,111,1,54.75
5642,4886,176,1,69.53
5643,4717,40,7,15.38
5644,4533,178,5,58.9
5645,4224,70,5,37.74
5646,4615,189,1,42.92
5647,3077,106,6,18.36
5648,2290,126,4,31.02
5649,982,167,8,15.85
5650,58,10,7,13.74
5651,203,195,3,47.53
5652,3452,23,6,78.74
5653,3029,171,3,93.14
5654,442,54,2,61.84
5655,598,107,5,79.52
5656,136,189,4,77.36
5657,1626,196,3,89.58
5658,3582,193,8,44.95
5659,3144,148,8,14.61
5660,2407,53,7,24.18
5661,688,173,8,65.44
5662,2057,158,2,94.53
5663,518,40,4,48.02
5664,4513,141,6,27.44
5665,498,184,1,21.44
5666,2601,141,7,51.68
5667,381,157,8,67.62
5668,4385,160,8,45.41
5669,3865,176,9,20.61
5670,524,95,10,71.65
5671,3778,166,1,17.15
5672,2305,163,3,90.07
5673,4620,12,5,12.65
5674,2924,37,3,27.53
5675,305,75,4,67.85
5676,241,105,10,47.31
5677,1713,75,2,20.9
5678,4966,140,6,7.46
5679,722,50,3,33.38
5680,3975,7,7,22.43
5681,1883,52,10,39.55
5682,2375,60,8,42.91
5683,4373,154,7,10.06
5684,452,191,9,50.25
5685,1177,99,2,89.82
5686,4321,120,10,67.91
5687,4574,31,3,36.03
5688,4745,145,9,80.27
5689,3879,85,1,41.92
5690,2379,114,4,37.87
5691,4759,178,3,93.48
5692,1829,191,1,6.6
5693,4102,143,1,41.5
5694,721,172,1,99.04
5695,861,176,8,73.33
5696,4590,66,8,47.0
5697,64,30,7,39.31
5698,2012,188,6,64.26
5699,4890,44,2,43.78
5700,4375,128,10,6.85
5701,4233,47,10,77.23
5702,3216,76,1,6.34
5703,3198,38,9,59.76
5704,1713,181,9,33.42
5705,3416,187,7,73.68
5706,3221,197,3,69.27
5707,551,98,10,58.0
5708,1373,200,7,94.25
5709,1454,197,7,92.92
5710,4275,3,1,17.06
5711,4452,83,1,25.35
5712,4317,44,8,25.3
5713,1784,116,5,53.57
5714,4222,116,5,24.83
5715,1003,164,7,88.39
5716,4186,198,9,22.26
5717,308,103,3,23.51
5718,403,155,1,36.19
5719,1414,42,4,52.04
5720,3172,194,10,9.36
5721,2633,90,3,7.87
5722,4781,136,3,42.84
5723,4254,83,3,78.58
5724,977,58,2,67.46
5725,2481,140,2,66.49
5726,4294,34,10,61.21
5727,297,48,10,32.27
5728,2141,83,3,35.53
5729,3444,46,3,63.14
5730,2166,7,6,5.33
5731,1815,169,10,41.32
5732,116,46,4,67.21
5733,1203,92,5,31.91
5734,2731,15,7,91.02
5735,708,80,3,81.82
5736,3315,169,8,80.24
5737,4436,57,7,42.95
5738,2219,136,5,97.75
5739,3438,64,5,5.98
5740,4474,97,1,27.93
5741,1817,170,9,42.39
5742,2199,152,2,37.16
5743,3670,126,7,29.24
5744,2100,143,1,22.73
5745,1301,135,3,45.96
5746,1622,138,10,27.63
5747,89,193,7,46.42
5748,3493,168,4,65.18
5749,4557,176,5,35.31
5750,4575,13,10,59.46
5751,4352,128,4,80.79
5752,2504,46,8,5.08
5753,3938,150,1,7.97
5754,4939,129,6,34.4
5755,4048,104,4,85.2
5756,3263,31,7,98.24
5757,1807,26,1,53.81
5758,2191,40,1,84.76
5759,4642,114,4,71.25
5760,4613,43,3,84.36
5761,3037,70,6,47.85
5762,1045,60,5,61.27
5763,731,112,6,98.23
5764,4639,196,9,23.96
5765,3216,33,10,6.59
5766,1840,175,3,7.64
5767,4945,11,5,57.69
5768,3965,154,4,54.4
5769,2151,166,3,39.8
5770,4657,189,7,23.93
5771,887,79,10,55.21
5772,1170,71,7,72.88
5773,3326,30,10,75.9
5774,2558,61,4,80.16
5775,4494,198,7,30.12
5776,4659,127,5,59.52
5777,4102,194,1,52.65
5778,1786,71,6,37.9
5779,1501,114,4,49.86
5780,2632,104,4,49.43
5781,1497,149,9,7.34
5782,1651,110,4,62.73
5783,4231,84,4,35.3
5784,2603,48,5,59.63
5785,2726,132,10,26.62
5786,524,155,4,93.29
5787,2266,127,1,46.83
5788,402,164,9,54.02
5789,3050,138,10,52.34
5790,1009,152,8,58.99
5791,4587,161,6,20.75
5792,3436,182,3,28.13
5793,2407,60,9,33.41
5794,1408,160,3,22.46
5795,4312,106,1,61.95
5796,557,6,9,46.51
5797,2634,95,9,25.26
5798,4050,54,3,82.32
5799,2009,26,2,48.95
5800,585,107,3,14.51
5801,3031,25,9,68.7
5802,3753,175,10,24.97
5803,1619,194,8,31.4
5804,1826,117,10,47.89
5805,2445,98,3,6.74
5806,3591,27,2,30.2
5807,3276,166,6,76.59
5808,4190,114,6,88.6
5809,1387,142,9,60.45
5810,3301,32,3,95.46
5811,74,77,4,76.49
5812,4784,52,6,79.61
5813,1164,21,4,46.73
5814,2116,71,5,65.35
5815,2396,180,7,69.72
5816,140,69,4,79.95
5817,1183,175,6,78.0
5818,3538,33,2,93.67
5819,1837,169,7,77.94
5820,3176,11,3,89.86
5821,1732,66,5,57.19
5822,4428,115,3,88.32
5823,4796,48,3,40.89
5824,3146,33,7,64.76
5825,1828,170,5,64.95
5826,4287,84,8,68.74
5827,656,87,7,44.36
5828,2870,32,5,68.9
5829,2580,198,6,66.34
5830,1837,136,2,36.43
5831,2414,106,6,29.06
5832,3926,164,4,11.08
5833,3705,93,9,39.36
5834,3472,181,9,19.56
5835,998,183,3,90.27
5836,2090,134,9,10.79
5837,1674,197,6,12.42
5838,1353,99,8,14.94
5839,3222,123,9,11.81
5840,1480,118,5,72.96
5841,4330,155,4,41.7
5842,4855,182,3,46.84
5843,2100,13,8,32.87
5844,709,7,9,47.99
5845,4515,171,1,14.92
5846,1931,30,6,19.76
5847,4740,145,4,17.1
5848,3621,21,2,51.52
5849,1147,158,8,39.49
5850,4718,162,9,30.55
5851,3005,16,6,58.76
5852,4185,43,9,47.35
5853,4278,95,3,31.54
5854,4109,171,4,18.25
5855,2331,16,8,91.97
5856,1277,4,3,11.91
5857,3376,113,9,20.64
5858,3935,99,9,81.56
5859,4107,79,8,41.76
5860,2936,122,8,96.54
5861,3730,22,4,74.55
5862,2566,33,9,92.5
5863,3327,29,9,33.17
5864,1252,166,9,23.01
5865,3959,4,8,96.29
5866,3334,199,10,26.98
5867,4500,23,3,7.32
5868,1224,7,8,69.77
5869,3813,189,8,39.02
5870,3594,16,10,77.78
5871,3313,25,3,8.66
5872,2628,39,5,44.86
5873,374,6,10,92.63
5874,1179,168,7,63.25
5875,3396,64,2,69.1
5876,1412,193,5,33.04
5877,1099,8,9,49.86
5878,2606,2,6,67.36
5879,188,155,10,31.09
5880,828,142,1,96.07
5881,862,177,9,14.18
5882,3192,152,3,89.85
5883,1625,61,1,27.28
5884,3518,6,1,23.24
5885,2648,174,5,22.33
5886,686,97,7,85.39
5887,4851,60,3,64.46
5888,97,26,8,37.59
5889,1328,179,7,48.0
5890,3716,62,5,17.21
5891,2166,119,2,41.36
5892,1349,57,1,27.85
5893,1772,187,8,8.54
5894,614,182,3,18.37
5895,3594,78,3,10.32
5896,3833,101,3,93.15
5897,184,143,1,62.59
5898,4114,191,8,77.23
5899,1836,111,1,16.01
5900,4263,184,6,16.39
5901,2454,70,8,5.44
5902,3567,197,5,96.37
5903,1200,96,4,37.08
5904,4044,52,9,69.35
5905,3648,93,5,87.84
5906,2432,94,3,16.12
5907,504,162,4,73.04
5908,4869,43,4,88.32
5909,989,99,7,49.51
5910,3132,3,9,31.88
5911,2374,115,3,20.42
5912,3266,87,1,38.42
5913,3344,179,9,55.0
5914,384,138,10,93.91
5915,4595,181,7,41.85
5916,1465,135,4,92.02
5917,658,65,2,88.12
5918,4227,125,10,74.27
5919,2918,189,5,77.96
5920,112,94,6,62.36
5921,1117,99,4,44.1
5922,419,38,10,80.33
5923,1541,134,4,64.58
5924,754,117,9,91.7
5925,52,104,8,65.33
5926,1768,70,9,10.85
5927,1856,95,9,30.83
5928,3727,175,10,45.51
5929,3471,5,6,21.68
5930,2502,20,7,44.52
5931,2634,80,8,74.23
5932,2871,72,2,41.3
5933,3631,112,7,36.24
5934,74,42,9,30.65
5935,4984,117,3,13.64
5936,694,140,8,51.55
5937,2628,10,3,15.92
5938,2215,188,8,27.71
5939,3226,78,4,47.05
5940,2934,174,9,56.46
5941,2246,107,6,9.0
5942,4275,55,3,93.59
5943,968,88,6,53.95
5944,1841,50,8,46.88
5945,606,10,2,36.33
5946,4780,148,9,54.82
5947,4225,16,10,46.23
5948,4522,12,5,33.37
5949,4284,125,7,89.02
5950,2542,22,9,57.24
5951,2459,173,9,61.87
5952,1457,144,3,18.39
5953,963,12,3,48.51
5954,904,128,8,94.88
5955,490,117,7,49.94
5956,1972,49,7,32.25
5957,2192,140,6,38.4
5958,1873,59,5,90.39
5959,3684,33,10,82.49
5960,3464,95,9,55.35
5961,3634,136,8,6.99
5962,2082,86,3,13.49
5963,3271,77,3,30.34
5964,3469,107,1,69.79
5965,2012,169,4,76.93
5966,254,51,4,75.51
5967,1367,150,5,45.34
5968,3496,200,6,44.99
5969,3676,9,5,95.95
5970,4297,168,2,63.31
5971,4916,198,10,11.1
5972,4110,57,8,28.32
5973,450,177,6,29.46
5974,2009,193,7,49.7
5975,3211,161,8,61.11
5976,4858,122,7,61.57
5977,4495,153,2,99.06
5978,2679,126,5,22.83
5979,245,159,2,32.15
5980,1018,164,2,68.3
5981,1958,174,2,21.8
5982,3315,79,8,95.24
5983,1780,88,6,34.97
5984,923,42,1,93.52
5985,3614,169,7,23.71
5986,2788,154,1,15.12
5987,2350,172,3,39.85
5988,784,117,8,76.79
5989,4046,138,6,93.14
5990,2779,190,4,43.67
5991,3098,149,7,69.77
5992,1502,173,4,82.81
5993,3341,184,8,52.97
5994,3000,183,10,55.07
5995,2468,66,9,30.79
5996,4697,43,2,93.94
5997,1144,151,8,26.92
5998,2190,71,4,31.31
5999,2486,40,7,15.36
6000,125,71,3,14.9
6001,2599,100,7,7.23
6002,4863,26,10,68.12
6003,3179,88,9,82.89
6004,2655,175,6,22.66
6005,1039,38,7,60.37
6006,988,136,9,72.14
6007,3055,157,2,30.35
6008,2655,125,5,5.04
6009,4922,200,5,22.28
6010,206,11,6,51.1
6011,2461,16,9,20.86
6012,1466,161,10,13.5
6013,3705,198,1,83.2
6014,306,176,9,87.91
6015,221,99,4,82.86
6016,3121,149,9,90.61
6017,3795,49,10,19.04
6018,2427,141,10,72.02
6019,4977,83,4,61.46
6020,4183,113,1,34.57
6021,3385,59,8,42.83
6022,4402,89,10,73.45
6023,4459,37,1,79.39
6024,2796,117,3,79.46
6025,2055,186,10,24.01
6026,2040,58,8,7.44
6027,1918,174,10,95.75
6028,1263,6,6,12.9
6029,1637,25,1,16.22
6030,2302,184,6,5.96
6031,3386,58,9,91.37
6032,4710,88,5,36.28
6033,4695,141,7,18.13
6034,4456,6,8,99.13
6035,3945,137,7,66.66
6036,4276,189,7,38.26
6037,4934,40,5,17.52
6038,2880,200,8,37.13
6039,4167,4,8,79.9
6040,1004,33,6,82.4
6041,3641,183,5,12.36
6042,3491,105,3,69.23
6043,1180,3,8,33.71
6044,1561,148,4,49.53
6045,2365,121,2,37.03
6046,3350,172,4,7.08
6047,3303,11,6,40.33
6048,3876,59,10,93.83
6049,4534,194,1,35.5
6050,4111,48,2,67.15
6051,1044,140,6,33.77
6052,2698,91,1,19.7
6053,1532,153,3,15.27
6054,409,94,10,35.43
6055,4967,129,10,68.4
6056,2160,198,9,23.52
6057,1976,79,10,81.27
6058,772,43,9,95.21
6059,3020,27,7,42.79
6060,4023,157,6,32.22
6061,3481,7,1,82.89
6062,911,162,9,42.99
6063,26,127,9,79.81
6064,426,64,5,69.19
6065,3739,138,2,42.79
6066,3236,52,4,44.36
6067,1749,174,9,32.07
6068,3019,52,9,96.77
6069,1782,31,2,29.1
6070,4538,179,10,42.92
6071,2808,173,5,54.49
6072,188,168,9,8.54
6073,1126,76,8,47.81
6074,3830,122,2,49.89
6075,4651,111,8,17.4
6076,4324,181,4,15.42
6077,1981,130,9,88.2
6078,2757,42,1,41.14
6079,4484,108,4,43.32
6080,1453,5,9,99.81
6081,3437,147,1,72.39
6082,1020,121,2,16.28
6083,539,17,9,58.8
6084,909,77,2,53.27
6085,1740,193,7,48.31
6086,3569,43,5,10.52
6087,2223,8,6,56.02
6088,4713,37,7,22.77
6089,2235,53,5,66.3
6090,3568,7,4,47.22
6091,3984,78,5,18.05
6092,712,140,10,54.14
6093,3901,24,2,52.67
6094,2925,5,9,36.49
6095,4926,169,2,5.11
6096,402,103,10,15.05
6097,735,68,6,55.5
6098,2490,134,6,55.65
6099,2567,69,3,71.16
6100,4400,89,7,63.34
6101,2033,92,4,56.35
6102,4526,78,2,54.7
6103,4166,36,9,50.84
6104,180,36,8,66.11
6105,402,114,6,5.58
6106,655,194,7,79.73
6107,1345,14,3,13.36
6108,4661,23,10,6.28
6109,1461,128,6,24.05
6110,1435,61,5,70.99
6111,4082,109,10,8.25
6112,4142,1,10,8.22
6113,35,162,8,66.0
6114,2390,61,5,10.34
6115,4751,141,4,26.47
6116,1499,66,4,44.31
6117,4163,129,6,70.28
6118,1171,117,7,22.74
6119,2425,40,4,73.23
6120,1814,3,4,16.3
6121,1062,74,5,36.69
6122,3685,188,1,16.62
6123,2318,32,2,67.54
6124,4846,16,10,70.44
6125,2500,162,6,99.35
6126,4380,164,3,55.7
6127,1364,53,8,65.77
6128,2525,75,5,45.55
6129,3673,89,9,13.88
6130,1704,193,8,92.13
6131,529,160,5,45.32
6132,2938,100,10,7.89
6133,158,177,5,36.06
6134,1469,76,8,17.61
6135,3414,175,1,32.24
6136,4508,177,8,62.08
6137,2321,36,9,7.48
6138,1727,108,8,7.23
6139,497,57,5,53.81
6140,1986,31,9,73.02
6141,4469,59,4,43.24
6142,3416,166,1,53.39
6143,4749,134,1,21.73
6144,281,3,9,41.41
6145,2504,11,1,59.37
6146,2684,179,2,21.19
6147,4833,80,1,22.63
6148,1025,142,5,33.81
6149,4504,136,5,77.82
6150,1741,27,8,12.72
6151,1145,22,6,58.1
6152,1,99,2,25.5
6153,3311,70,4,40.7
6154,590,18,9,61.48
6155,4952,126,5,95.05
6156,2207,153,6,65.87
6157,4122,90,6,53.89
6158,2588,67,7,73.86
6159,1457,116,4,10.29
6160,4406,67,6,78.12
6161,825,58,7,49.25
6162,201,97,2,17.99
6163,720,100,4,95.1
6164,4156,84,4,93.38
6165,737,163,1,40.75
6166,3938,200,4,77.3
6167,655,151,8,35.79
6168,3934,19,10,49.12
6169,1417,71,9,75.17
6170,521,94,7,57.81
6171,18,60,7,56.17
6172,4228,41,7,73.27
6173,2519,10,2,43.75
6174,2851,97,10,5.97
6175,2124,181,10,81.19
6176,775,116,10,65.96
6177,4190,155,6,19.45
6178,4334,128,3,82.93
6179,1092,199,6,82.37
6180,3660,10,6,16.97
6181,893,38,5,10.19
6182,1870,152,2,66.67
6183,725,117,8,85.64
6184,1154,160,7,22.49
6185,4216,34,2,12.71
6186,840,172,1,96.95
6187,4407,9,7,13.45
6188,126,111,5,9.02
6189,1175,87,10,20.38
6190,3565,122,10,10.43
6191,411,117,5,59.73
6192,3465,158,1,46.35
6193,15,195,9,61.49
6194,4273,23,9,79.22
6195,778,117,3,7.18
6196,2138,101,9,82.04
6197,3925,151,4,67.43
6198,418,186,9,41.82
6199,3577,28,9,41.56
6200,4380,46,5,38.0
6201,718,21,1,24.96
6202,3802,132,7,90.65
6203,2409,88,7,79.24
6204,2973,139,4,48.99
6205,362,41,3,65.7
6206,4275,189,6,52.15
6207,4802,164,8,11.64
6208,3484,54,6,89.85
6209,1065,19,8,99.68
6210,2966,164,9,80.62
6211,567,181,9,9.97
6212,3956,146,3,19.33
6213,1301,40,6,18.19
6214,4181,116,8,11.32
6215,4290,66,9,57.8
6216,2627,149,10,86.53
6217,3,165,1,60.76
